pmid,title,authors,year,journal,doi,url,doi_url,relevance_score,citation_count,is_high_quality,topic_tags,ai_method,ai_summary,ai_finding,keywords,abstract
41974891,Role of the hippocampus in systems consolidation of remote fear memory.,Park Hyunmin; Kaang Bong-Kiun,2026,Experimental & molecular medicine,10.1038/s12276-026-01680-9,https://pubmed.ncbi.nlm.nih.gov/41974891/,https://doi.org/10.1038/s12276-026-01680-9,32.0,0,False,cooperation; neuroscience,,,,,"For decades, the processing and retrieval of memories over weeks or even years have been crucial and fundamental subjects in neuroscience. The hippocampus is essential for episodic memory, including associative fear memory. During remote fear memory formation, the hippocampus serves as an original source of fear memory and distributes memory contents to various brain regions, including the neocortex. Remote memory has a unique feature in terms of the cooperation between distributed regions to restore the original memory trace. Although the hippocampus has traditionally been considered crucial for recent memory processing, several studies have demonstrated that it is also directly involved in remote memory processing. This raises the crucial question: how does the hippocampus transfer the memory trace and at the same time retain recent memory properties? In this Review, we summarize various systems consolidation theories and compare the time-dependent changes in the hippocampus and neocortex. Subsequently, we address the role of the hippocampus and the molecular factors involved in remote memory processing, emphasizing the long-term engagement of the hippocampus. Finally, we aim to investigate memory transfer from the hippocampus to the cortical areas during systems consolidation and examine how this process contributes to fear memory generalization."
39433115,Charting the neuroscience of interpersonal trust: A bibliographic literature review.,Wu Yan; Krueger Frank,2024,Neuroscience and biobehavioral reviews,10.1016/j.neubiorev.2024.105930,https://pubmed.ncbi.nlm.nih.gov/39433115/,https://doi.org/10.1016/j.neubiorev.2024.105930,32.0,4,True,economic_games; development; neuroscience,,,,Humans; Trust; Neurosciences; Interpersonal Relations; Brain,"Interpersonal trust is essential for societal well-being, underpinning relationships from individuals to institutions. Neuroscience research on trust has advanced swiftly since 2001. While quantitative reviews, meta-analyses, and theoretical frameworks have effectively synthesized trust neuroscience research, bibliometric analysis remains underutilized. Our bibliometric analysis aimed to provide a comprehensive overview of trust neuroscience's current state and future directions by examining its historical development, key contributors, geographic distribution, methodological paradigms, influential works, thematic trends, and overall impact. This field has been characterized by the input of a few key contributors through international collaboration, with significant contributions from the U.S., China, the Netherlands, and Germany. Research predominantly utilizes the trust game and fMRI, with a rising focus on neural networks, general trust, and differentiating behavioral from attitudinal trust. Integrating insights from psychology, economics, and sociology, this interdisciplinary field holds promise for advancing our understanding of trust through a neurobiological lens. In conclusion, our bibliographic literature review provides valuable insights and guidance for scholars, spotlighting potential avenues for further investigation in this fast-growing field."
39002772,Multivariate pattern analysis of cooperation and competition in constructive action.,Knyazev G G; Savostyanov A N; Bocharov A V; Rudych P D; Saprigyn A E,2024,Neuropsychologia,10.1016/j.neuropsychologia.2024.108956,https://pubmed.ncbi.nlm.nih.gov/39002772/,https://doi.org/10.1016/j.neuropsychologia.2024.108956,32.0,3,True,cooperation; neuroscience,,,,"Humans; Cooperative Behavior; Male; Magnetic Resonance Imaging; Female; Competitive Behavior; Young Adult; Reward; Adult; Brain Mapping; Multivariate Analysis; Brain; Image Processing, Computer-Assisted","The neural underpinning of cooperative and competitive constructive activity has been investigated using mass-univariate approaches. In this study, we sought to compare the results of these approaches with the results of multivariate pattern analysis (MVPA). In particular, we wanted to test whether MVPA supports the claim made in previous studies that cooperation is associated with the activity of reward-related brain circuits. Participants were required to construct a pattern on the screen either individually or in cooperation or competition with another person during an fMRI scan. Both the MVPA classification methods and the representational similarity analysis indicated the involvement of orbitofrontal and ventromedial prefrontal areas in processes that distinguish between cooperation and competition, and activation analysis showed that these areas are more active during cooperation than during competition. However, a single trial analysis showed that the effect was reversed when only winning trials were considered. In these trials, activation of reward-related areas was higher during competition than during cooperation. Moreover, the contrast between won and lost trials in terms of reward circuits involvement was sharper under competition than under cooperation. Thus, although cooperation can be generally more rewarding than competition, it is associated with smaller difference between trials lost and trials won in terms of reward circuits activation. One may speculate that in cooperation, victory and defeat are shared with the partner and, contrary to competition, are not experienced as personal achievement or failure."
38162446,Empathy as a crucial skill in disrupting disparities in global brain health.,Fitri Fasihah Irfani; Lage Carmen; Mollayeva Tatyana; Santamaria-Garcia Hernando; Chan Melissa; Cominetti Marcia R et al.,2023,Frontiers in neurology,10.3389/fneur.2023.1189143,https://pubmed.ncbi.nlm.nih.gov/38162446/,https://doi.org/10.3389/fneur.2023.1189143,31.9,2,False,empathy; cooperation; neuroscience,,,,,"Brain health refers to the state of a person's brain function across various domains, including cognitive, behavioral and motor functions. Healthy brains are associated with better individual health, increased creativity, and enhanced productivity. A person's brain health is intricately connected to personal, social and environmental factors. Racial, ethnic, and social disparities affect brain health and on the global scale these disparities within and between regions present a hurdle to brain health. To overcome global disparities, greater collaboration between practitioners and healthcare providers and the people they serve is essential. This requires cultural humility driven by empathy. Empathy is a core prosocial value, a cognitive-emotional skill that helps us understand ourselves and others. This position paper aims to provide an overview of the vital roles of empathy, cooperation, and interdisciplinary partnerships. By consciously integrating this understanding in practice, leaders can better position themselves to address the diverse challenges faced by communities, promote inclusivity in policies and practices, and further more equitable solutions to the problem of global brain health."
38900383,The Neurocomputational Mechanism Underlying Decision-Making on Unfairness to Self and Others.,Luo Lanxin; Xu Han; Tian Xia; Zhao Yue; Xiong Ruoling; Dong Huafeng et al.,2024,Neuroscience bulletin,10.1007/s12264-024-01245-8,https://pubmed.ncbi.nlm.nih.gov/38900383/,https://doi.org/10.1007/s12264-024-01245-8,31.7,6,True,economic_games; neuroscience; decision_making,,,,"Humans; Decision Making; Male; Female; Adult; Magnetic Resonance Imaging; Young Adult; Brain; Brain Mapping; Computer Simulation; Models, Neurological; Emotions","Fairness is a fundamental value in human societies, with individuals concerned about unfairness both to themselves and to others. Nevertheless, an enduring debate focuses on whether self-unfairness and other-unfairness elicit shared or distinct neuropsychological processes. To address this, we combined a three-person ultimatum game with computational modeling and advanced neuroimaging analysis techniques to unravel the behavioral, cognitive, and neural patterns underlying unfairness to self and others. Our behavioral and computational results reveal a heightened concern among participants for self-unfairness over other-unfairness. Moreover, self-unfairness consistently activates brain regions such as the anterior insula, dorsal anterior cingulate cortex, and dorsolateral prefrontal cortex, spanning various spatial scales that encompass univariate activation, local multivariate patterns, and whole-brain multivariate patterns. These regions are well-established in their association with emotional and cognitive processes relevant to fairness-based decision-making. Conversely, other-unfairness primarily engages the middle occipital gyrus. Collectively, our findings robustly support distinct neurocomputational signatures between self-unfairness and other-unfairness."
35321611,Development and Validation of the Counter-Empathy Scale.,Jie Jing; Wang Yang,2023,Psychological reports,10.1177/00332941221076775,https://pubmed.ncbi.nlm.nih.gov/35321611/,https://doi.org/10.1177/00332941221076775,31.5,4,False,empathy; development,,,,"Humans; Empathy; Emotions; Surveys and Questionnaires; Students, Medical; Happiness; Reproducibility of Results","Counter-empathy refers to an emotional response that is valence-opposite from the emotional state of another individual. Screening for counter-empathy characteristics is of great significance for social psychology, clinical psychology, and criminal psychology research. Unfortunately, until now, there has been no specific scale to measure counter-empathy, creating a main bottleneck in counter-empathy research. We developed and validated a new instrument to measure counter-empathy: the Counter-Empathy Scale (CES). We tested the CES in a survey of 1265 Chinese college students. Both exploratory factor analysis and confirmatory factor analysis revealed a clear two-factor structure (feeling annoyed with others' happiness and taking pleasure in others' pain) for the CES. The CES is internally consistent, test-retest stable, and acceptable in terms of criterion-related validity. In conclusion, the CES is a promising instrument to assess counter-empathy."
39375071,Toddlers' Helping Behavior Is Affected by the Effortful Costs Associated With Helping Others.,Radovanovic Mia; Solby Hannah; Rose Katie S; Hwang Jaemin; Yucer Ece; Sommerville Jessica A,2025,Developmental science,10.1111/desc.13569,https://pubmed.ncbi.nlm.nih.gov/39375071/,https://doi.org/10.1111/desc.13569,31.5,3,True,development,,,,"Humans; Helping Behavior; Child, Preschool; Infant; Male; Female; Child Development; Child Behavior","Although the presence of early helping behavior has been firmly established, it is unclear to what extent children are willing to adopt costs to help others, as well as how this willingness changes as children get older. Canadian 21- to 36-month-olds (N = 48) participated in four helping tasks varying in the type and degree of effort required to help (lifting force, cognitive load, the number of steps in a task, and pushing force). When costs were lower, toddlers were not only more likely to help but also provided help more readily and helped in ways that prioritized others' needs. Importantly, we found that age and how costly helping was to individual children each uniquely predicted high-cost helping, but not low-cost helping. Overall, we demonstrate that toddlers' helping is sensitive to a variety of effortful costs, while simultaneously demonstrating that maturation and individual costs appear to uniquely influence high-cost helping."
39569065,From stakeholders to protagonists: an exploratory framework for cultivating prosocial capacities for development.,Hedley Darren Kirk,2024,Frontiers in sociology,10.3389/fsoc.2024.1199755,https://pubmed.ncbi.nlm.nih.gov/39569065/,https://doi.org/10.3389/fsoc.2024.1199755,31.5,0,False,development,,,,,"The world in 2024 faces numerous interlinked crises, including climate change and water shortages, rising geopolitical tensions, and a new awareness of the risks of pandemics. These crises reverse decades of incremental development progress and humanity's aspirations embodied in the 2030 Agenda for Sustainable Development, necessitating a more active and collaborative participation of development stakeholders. The magnitude of challenges points to the need for transformational approaches to releasing the potential of stakeholders, which requires building on and extending beyond current best practices in participation and capacity strengthening. What is most needed today is a balanced assessment of the complexity of human nature and a vision that recognizes the"
40387636,Parasympathetic reactivity to recalled emotional experiences and adolescent prosociality.,Hodge Ryan T; Klimes-Dougan Bonnie; Marceau Kristine; Natsuaki Misaki N; Shirtcliff Elizabeth A; Zahn-Waxler Carolyn et al.,2025,Journal of research on adolescence : the official journal of the Society for Research on Adolescence,10.1111/jora.70033,https://pubmed.ncbi.nlm.nih.gov/40387636/,https://doi.org/10.1111/jora.70033,31.0,0,False,empathy; development,,,,Humans; Adolescent; Female; Male; Respiratory Sinus Arrhythmia; Parasympathetic Nervous System; Empathy; Emotions; Adolescent Behavior; Social Behavior,"Prosociality, which refers to dispositions to allocate one's attention and energy to the needs of others, is indicative of social proficiency and adaptive functioning in adolescence. Greater abilities for self-regulation in adolescence are widely considered to foster prosociality (Hastings et al., 2023; Hodge et al., 2023), including physiological regulation, and particularly activity within the parasympathetic nervous system (PNS; Hastings et al., 2023). The current study examined the extent to which PNS reactivity to experiences of negative emotions were associated with adolescents' prosociality. In a sample of 220 adolescents (M"
37580120,Neural Representation of Donating Time and Money.,Kwon Seh-Joo; van Hoorn Jorien; Do Kathy T; Burroughs Melissa; Telzer Eva H,2023,The Journal of neuroscience : the official journal of the Society for Neuroscience,10.1523/JNEUROSCI.0480-23.2023,https://pubmed.ncbi.nlm.nih.gov/37580120/,https://doi.org/10.1523/JNEUROSCI.0480-23.2023,30.7,6,True,altruism; development; neuroscience,,,,Humans; Female; Adolescent; Young Adult; Adult; Brain Mapping; Brain; Altruism; Emotions; Motivation; Magnetic Resonance Imaging; Reward,"Volunteering and charitable donations are two common forms of prosocial behavior, yet it is unclear whether these other-benefitting behaviors are supported by the same or different neurobiological mechanisms. During an fMRI task, 40 participants (20 female-identifying; age: mean = 18.92 years, range = 18.32-19.92 years) contributed their time (in minutes) and money (in dollars) to a variety of local charities. With the maximum amount of time and money that participants could spend on these charities, they did not differentially donate their time and money. At the neural level, donating time and money both showed activations in brain regions involved in cognitive control (e.g., dorsolateral PFC) and affective processing (e.g., dorsal anterior cingulate cortex), but donating time recruited regions involved in reward valuation (e.g., ventral striatum) and mentalizing (e.g., temporal pole) to a greater extent than donating money. Further, the precuneus, which is also a region involved in mentalizing, more strongly tracked the varying amount of money than time donated, suggesting that the precuneus may be more sensitive to the increasing magnitude of a nonsocial exchange (e.g., donating money is a financial exchange) than a social exchange (e.g., donating time is an interpersonal exchange). Our findings elucidate shared as well as distinct neurobiological properties of two prosocial behaviors, which have implications for how humans share different resources to positively impact their community."
37873074,A neurocomputational account of the link between social perception and social action.,Bas Lisa M; Roberts Ian D; Hutcherson Cendri; Tusche Anita,2024,bioRxiv : the preprint server for biology,10.1101/2023.10.02.560256,https://pubmed.ncbi.nlm.nih.gov/37873074/,https://doi.org/10.1101/2023.10.02.560256,30.5,0,False,altruism; neuroscience; decision_making,,,,,"People selectively help others based on perceptions of their merit or need. Here, we develop a neurocomputational account of how these social perceptions translate into social choice. Using a novel fMRI social perception task, we show that both merit and need perceptions recruited the brain's social inference network. A behavioral computational model identified two non-exclusive mechanisms underlying variance in social perceptions: a consistent tendency to perceive others as meritorious/needy (bias) and a propensity to sample and integrate normative evidence distinguishing high from low merit/need in other people (sensitivity). Variance in people's merit (but not need) bias and sensitivity independently predicted distinct aspects of altruism in a social choice task completed months later. An individual's merit bias predicted context-independent variance in people's overall other-regard during altruistic choice, biasing people towards prosocial actions. An individual's merit sensitivity predicted context-sensitive discrimination in generosity towards high and low merit recipients by influencing other-regard and self-regard during altruistic decision-making. This context-sensitive perception-action link was associated with activation in the right temporoparietal junction. Together, these findings point towards stable, biologically based individual differences in perceptual processes related to abstract social concepts like merit, and suggest that these differences may have important behavioral implications for an individual's tendency toward favoritism or discrimination in social settings."
37615349,Age differences in interbrain synchronization during peer cooperation: an EEG hyperscanning study.,Yang Meng; Li Xinqi; Sang Biao; Deng Xinmei,2023,"Cerebral cortex (New York, N.Y. : 1991)",10.1093/cercor/bhad308,https://pubmed.ncbi.nlm.nih.gov/37615349/,https://doi.org/10.1093/cercor/bhad308,30.5,0,True,cooperation; development; neuroscience,,,,Humans; Male; Female; Adolescent; Young Adult; Adult; Brain; Peer Group; Electroencephalography; Cooperative Behavior; Interpersonal Relations; Reaction Time; Cortical Synchronization; Brain Mapping,"Healthy peer relationships could provide emotional and social support for adolescents experiencing dramatic physical and environmental changes. Examining age differences in cognitive neural processing during peer interaction provides insight into adolescent interpersonal contact and ""social brain"" development. The present study compared the age differences between adolescents and adults by examining the behavior and interbrain synchronization of pairs in a cooperative computer game task. 32 pairs of adolescents and 31 pairs of adults were recruited as participants. The reaction times and interbrain synchronization of the participants were measured. The results revealed that interbrain synchronization activation following the onset of the ""ready signal"" was primarily detected in low-frequency bands such as delta and theta. Adolescent pairs' interbrain synchronization activations were significantly higher than those of adult pairs in the anterior and central brain regions, such as the frontal, frontal-central, and parietal lobes. Correlation analysis indicated a positive correlation between occipital region interbrain synchronization and behavioral performance. The findings provide behavioral and neurophysiological evidence for the characteristics of adolescent interpersonal cognitive processing and point to the significance of low-frequency interbrain synchronization in interpersonal coordination."
37239239,Associations of Empathy with Teacher-Student Interactions: A Potential Ternary Model.,Sun Binghai; Wang Yaoyao; Ye Qun; Pan Yafeng,2023,Brain sciences,10.3390/brainsci13050767,https://pubmed.ncbi.nlm.nih.gov/37239239/,https://doi.org/10.3390/brainsci13050767,30.3,17,True,empathy; neuroscience,,,,,"Empathy has garnered increasing recognition as a pivotal component of teacher-student interactions and a notable determinant of student achievement. Nevertheless, the exact impact of empathy on teacher-student interactions remains elusive, despite research endeavors into the neural mechanisms of teacher empathy. Our article examines the cognitive neural processes of teacher empathy during various forms of teacher-student interactions. To this end, we first present a concise review of theoretical considerations related to empathy and interactions, followed by an extensive discussion of teacher-student interactions and teacher empathy through both ""single-brain"" and ""dual-brain"" perspectives. Drawing on these discussions, we propose a potential model of empathy that integrates the affective contagion, cognitive evaluation, and behavior prediction aspects of teacher-student interactions. Finally, future research directions are discussed."
38680535,Enhancing Brain-Computer Interface Performance by Incorporating Brain-to-Brain Coupling.,Jia Tianyu; Sun Jingyao; McGeady Ciarán; Ji Linhong; Li Chong,2024,"Cyborg and bionic systems (Washington, D.C.)",10.34133/cbsystems.0116,https://pubmed.ncbi.nlm.nih.gov/38680535/,https://doi.org/10.34133/cbsystems.0116,30.2,26,False,cooperation; neuroscience,,,,,"Human cooperation relies on key features of social interaction in order to reach desirable outcomes. Similarly, human-robot interaction may benefit from integration with human-human interaction factors. In this paper, we aim to investigate brain-to-brain coupling during motor imagery (MI)-based brain-computer interface (BCI) training using eye-contact and hand-touch interaction. Twelve pairs of friends (experimental group) and 10 pairs of strangers (control group) were recruited for MI-based BCI tests concurrent with electroencephalography (EEG) hyperscanning. Event-related desynchronization (ERD) was estimated to measure cortical activation, and interbrain functional connectivity was assessed using multilevel statistical analysis. Furthermore, we compared BCI classification performance under different social interaction conditions. In the experimental group, greater ERD was found around the contralateral sensorimotor cortex under social interaction conditions compared with MI without any social interaction. Notably, EEG channels with decreased power were mainly distributed around the frontal, central, and occipital regions. A significant increase in interbrain coupling was also found under social interaction conditions. BCI decoding accuracies were significantly improved in the eye contact condition and eye and hand contact condition compared with the no-interaction condition. However, for the strangers' group, no positive effects were observed in comparisons of cortical activations between interaction and no-interaction conditions. These findings indicate that social interaction can improve the neural synchronization between familiar partners with enhanced brain activations and brain-to-brain coupling. This study may provide a novel method for enhancing MI-based BCI performance in conjunction with neural synchronization between users."
42038917,Oxytocin and the Default Mode Network: New Insights into Attachment and Self-Referential Processing : Oxytocin and the Default Mode Network.,Ueda Shingo,2025,Galen medical journal,10.31661/gmj.v14i.3812,https://pubmed.ncbi.nlm.nih.gov/42038917/,https://doi.org/10.31661/gmj.v14i.3812,30.0,0,False,empathy; neuroscience,,,,,"Recent advances in neuroscience have revealed a significant interplay between the neuropeptide oxytocin and the brain's Default Mode Network (DMN), suggesting a pivotal role in modulating attachment and self-referential processing. This review synthesizes current findings from neuroimaging, behavioral studies, and clinical research to explore the ""oxytocin-DMN axis"" and its impact on social cognition and emotional regulation. We discuss how oxytocin influences intrinsic connectivity within the DMN, enhancing self-referential thought and social bonding by modulating key network nodes involved in autobiographical memory, empathy, and social awareness. Emerging evidence indicates that dysregulation in this axis may contribute to the neurobiological underpinnings of psychiatric disorders such as autism, social anxiety, and depression. Moreover, we evaluate the therapeutic potential of targeting oxytocin signaling pathways to restore or enhance DMN functionality. By integrating multidisciplinary perspectives, this review provides novel insights into the mechanistic links between hormonal modulation and intrinsic brain network dynamics, underscoring the importance of the oxytocin-DMN axis in the neurobiology of attachment and self-referential processing."
37612363,Social circuits and their dysfunction in autism spectrum disorder.,Sato Masaaki; Nakai Nobuhiro; Fujima Shuhei; Choe Katrina Y; Takumi Toru,2023,Molecular psychiatry,10.1038/s41380-023-02201-0,https://pubmed.ncbi.nlm.nih.gov/37612363/,https://doi.org/10.1038/s41380-023-02201-0,29.8,114,False,empathy; neuroscience; decision_making,,,,Mice; Animals; Autism Spectrum Disorder; Prefrontal Cortex; Brain; Nucleus Accumbens; Social Behavior,"Social behaviors, how individuals act cooperatively and competitively with conspecifics, are widely seen across species. Rodents display various social behaviors, and many different behavioral paradigms have been used for investigating their neural circuit bases. Social behavior is highly vulnerable to brain network dysfunction caused by neurological and neuropsychiatric conditions such as autism spectrum disorders (ASDs). Studying mouse models of ASD provides a promising avenue toward elucidating mechanisms of abnormal social behavior and potential therapeutic targets for treatment. In this review, we outline recent progress and key findings on neural circuit mechanisms underlying social behavior, with particular emphasis on rodent studies that monitor and manipulate the activity of specific circuits using modern systems neuroscience approaches. Social behavior is mediated by a distributed brain-wide network among major cortical (e.g., medial prefrontal cortex (mPFC), anterior cingulate cortex, and insular cortex (IC)) and subcortical (e.g., nucleus accumbens, basolateral amygdala (BLA), and ventral tegmental area) structures, influenced by multiple neuromodulatory systems (e.g., oxytocin, dopamine, and serotonin). We particularly draw special attention to IC as a unique cortical area that mediates multisensory integration, encoding of ongoing social interaction, social decision-making, emotion, and empathy. Additionally, a synthesis of studies investigating ASD mouse models demonstrates that dysfunctions in mPFC-BLA circuitry and neuromodulation are prominent. Pharmacological rescues by local or systemic (e.g., oral) administration of various drugs have provided valuable clues for developing new therapeutic agents for ASD. Future efforts and technological advances will push forward the next frontiers in this field, such as the elucidation of brain-wide network activity and inter-brain neural dynamics during real and virtual social interactions, and the establishment of circuit-based therapy for disorders affecting social functions."
41953237,Mapping the Knowledge Landscape of Public Health Emergency Risk Communication: A Bibliometric Analysis (2010-2025).,Yu Wei; Deng Jiali; Wang Bin; Zhao Xia; Yang Kai,2026,Journal of the Royal Society of New Zealand,10.1002/snz2.70045,https://pubmed.ncbi.nlm.nih.gov/41953237/,https://doi.org/10.1002/snz2.70045,29.5,0,False,cooperation,,,,,"Public Health Emergency Risk Communication (PHERC) fulfills a critical function in trust management and behavior guidance, yet a comprehensive and systematic knowledge framework in this field still absence. This study employed bibliometric methods to systematically examine the bibliographic characteristics, knowledge structure, and evolutionary trends in the field of PHERC, aiming to provide evidence-based guidance for future academic research and practical work. A total of 2,325 valid literatures were retrieved and collected from 2010 to 2025 from Web of Science and CNKI database. The collaboration networks, keyword co-occurrence, and temporal trends were conducted by VOSviewer, and Biblio Vista. The results indicated three distinct phases of publication: steady growth (2010-2018), rapid expansion (2019-2022), and fluctuation period (2023-2025). The USA led in productivity (38.49%) and hold a dominant position in international cooperation. Only 50 authors have published more than five papers on relevant topics, and a large-scale collaboration network has not yet been established."
42022840,Geometric Analyses of the Expiratory Flow-Volume Curve to Identify Expiratory Flow Limitation During Exercise.,Haverkamp Hans; Petrics Gregory; Molgat-Seon Yannick,2025,"Fluids (Basel, Switzerland)",10.3390/fluids10040094,https://pubmed.ncbi.nlm.nih.gov/42022840/,https://doi.org/10.3390/fluids10040094,29.0,0,False,cooperation; neuroscience,,,,,"An important purpose of cardiopulmonary exercise testing (CPET) is to query the mechanisms for unexplained shortness of breath or exaggerated exertional dyspnea. Expiratory flow limitation (EFL) is an important indicator of ventilatory constraint that can negatively influence both dyspnea and exercise capacity. Unfortunately, due to logistical challenges and lack of sufficient clinical training, EFL is rarely measured during CPET. The conventional method for identifying exercise EFL is limited because it requires patient cooperation and it is also dependent on the maximal expiratory flow-volume curve, which underestimates actual maximal expiratory flow during exercise. Simplified methods for identifying EFL that are based on the shape of the exercise tidal flow-volume curve would improve the accessibility of measuring EFL during exercise. The overall aim of this review is to critically review the approaches and methods used to measure EFL in exercising adults. We review the physiology underlying EFL and the conventional methods for determining exercise EFL. We then provide critical analyses of more recent methods for identifying exercise EFL that are based on the geometry of the exercise tidal expiratory flow-volume curve. Finally, we highlight recent work designed to assess exercise EFL using a type of deep machine learning known as a convolutional neural network."
38259630,The effect of experiences of fairness on honest behavior: a behavioral and neural study.,Zhang Chen; Yin Ming; Wu Jixia,2023,Frontiers in behavioral neuroscience,10.3389/fnbeh.2023.1279176,https://pubmed.ncbi.nlm.nih.gov/38259630/,https://doi.org/10.3389/fnbeh.2023.1279176,29.0,0,True,altruism; neuroscience; decision_making; moral,,,,,"Prior studies have investigated the relationship between fairness and honesty. However, the differences in the focus of these studies have rendered cross-comparisons between them challenging and of limited value. Thus, this study explored how fairness impacts honest decision-making, focusing specifically on the effect of individuals' experiences of fairness on their honest behavior. Experiment 1 explored the influence of different experiences of fairness on honest behavior in an altruistic context. In Experiment 2, we measured event-related potentials to further demonstrate the brain mechanisms of these experiences on altruistic dishonest behavior. In Experiment 1, we found that the reaction time for dishonest behavior was shorter for individuals who had positive unfairness experiences with high altruistic objects compared to low altruistic objects. Individuals who had negative unfairness experiences had shorter reaction times when engaging in dishonest behaviors for the sake of high altruistic objects compared to those with equitable experiences. In Experiment 2, in which there was an opportunity to lie for a highly altruistic object, those with fair experiences had greater N2 volatility and smaller P3 volatility than those with positive unfairness experiences. These findings highlight the value of integrating moral psychology and behavioral economics. Discriminant validity across fairness experiences can help illuminate the different motivations behind moral decisions."
38324082,Spontaneous brain activity associated with individual differences in decisional and emotional forgiveness.,Li Haijiang; Wang Wenyuan; Li Jingyu; Qiu Jiang; Wu Yuedong,2024,Brain imaging and behavior,10.1007/s11682-024-00856-z,https://pubmed.ncbi.nlm.nih.gov/38324082/,https://doi.org/10.1007/s11682-024-00856-z,28.9,2,False,empathy; neuroscience; decision_making,,,,Humans; Male; Magnetic Resonance Imaging; Female; Brain; Decision Making; Emotions; Forgiveness; Individuality; Young Adult; Brain Mapping; Adult; Neural Pathways,"Previous studies have explored the neural bases of forgiveness, however, the neural associations of decisional and emotional forgiveness remain unclear. Regional homogeneity (ReHo) and functional connectivity (FC) measured by resting-state functional magnetic resonance imaging (fMRI) were used to investigate the neural associations of individual differences in decisional and emotional forgiveness among healthy volunteers (256 participants, 85 males). The results of the ReHo analysis showed that decisional forgiveness was positively correlated with the left inferior parietal lobule (IPL). Furthermore, emotional forgiveness was positively correlated with the dorsal anterior cingulate cortex (dACC) and left supramarginal gyrus (SMG). The results of the FC analysis showed that decisional forgiveness was positively associated with the FC strength between the left IPL and left middle frontal gyrus (MFG) and negatively correlated with the FC strength among the left IPL, right superior temporal gyrus (STG), and left SMG. Furthermore, there was a significant positive correlation between emotional forgiveness and FC strength between the left SMG and right IPL. These findings suggest an association between decisional and emotional forgiveness and spontaneous brain activity in brain regions related to empathy, emotion regulation, and cognitive control."
38522595,Socially-mediated activation in the snake social-decision-making network.,Skinner Morgan; Daanish Dania; Damphousse Chelsey C; Krohmer Randolph W; Mallet Paul E; McKay Bruce E et al.,2024,Behavioural brain research,10.1016/j.bbr.2024.114965,https://pubmed.ncbi.nlm.nih.gov/38522595/,https://doi.org/10.1016/j.bbr.2024.114965,27.9,2,False,cooperation; neuroscience; decision_making,,,,Male; Animals; Proto-Oncogene Proteins c-fos; Brain; Preoptic Area; Nucleus Accumbens; Snakes,"Brain areas important for social perception, social reward, and social behavior - collectively referred to as the social-decision-making network (SDN) - appear to be highly conserved across taxa. These brain areas facilitate a variety of social behaviors such as conspecific approach/avoidance, aggression, mating, parental care, and recognition. Although the SDN has been investigated across taxa, little is known about its functioning in reptiles. Research on the snake SDN may provide important new insights, as snakes have a keen social perceptual system and express a relatively reduced repertoire of social behaviors. Here, we present the results of an experiment in which ball pythons (Python regius) interacted with a same-sex conspecific for one hour and neural activation was investigated through Fos immunoreactivity. Compared to controls, snakes that interacted socially had higher Fos counts in brain areas implicated in social behavior across taxa, such as the medial amygdala, preoptic area, nucleus accumbens, and basolateral amygdala. Additionally, we found differential Fos immunoreactivity in the ventral amygdala, which facilitates communication between social brain areas. In many of these areas, Fos counts differed by sex, which may be due to increased competition between males. Fos counts did not differ in early sensory (i.e., vomeronasal) processing structures. As ball python social systems lack parental care, cooperation, or long-term group living, these results provide valuable insight into the basal functions of the vertebrate social decision-making network."
37374249,Longitudinal Change in Brain Functional Connectivity with Herpes Zoster Patients: Neuroimaging Case Series.,Kim Changjae; Kim Joongbaek; Chang Hyunjae; Hong Dakyung; Hong Sanghyun; Moon Hosik,2023,"Medicina (Kaunas, Lithuania)",10.3390/medicina59061045,https://pubmed.ncbi.nlm.nih.gov/37374249/,https://doi.org/10.3390/medicina59061045,27.9,2,False,empathy; development; neuroscience,,,,"Humans; Herpes Zoster; Neuralgia, Postherpetic; Herpesvirus 3, Human; Brain; Neuroimaging","The exact mechanism involved in the development of postherpetic neuralgia (PHN) is not yet known. The objective of this study was to evaluate longitudinal functional connectivity (FC) changes in the neuroimaging case series of patients with acute herpes zoster (HZ). Cases: This study included five patients who had symptoms of HZ. Functional magnetic resonance imaging was conducted at enrollment and 3 months to determine FC changes. Of the five patients, three developed PHN. In the PHN subjects, the FC of the left superior frontal gyrus (SFG) and the right inferior frontal gyrus (IFG) were activated. The left SFG is known to contribute to higher cognitive functions and working memory. The right IFG is associated with pain processing and empathy for pain. Conclusions: Although only a few patients were enrolled in this study, the PHN could be affected by pain itself, as well as pain memory and psychological aspects such as empathy for pain."
